phone_number,person_id
"0959715690",A147682245
"0975704229",U260853796
"0905819165",D111879757
"0976690358",N205959440
"0985141220",T130365002
"0983665949",G276347244
"0914929222",V245087680
"0967934768",N116463104
"0960914200",G211810306
"0987608214",D135972120
"0977195530",F279425851
"0960504728",C297876157
"0927966569",B213302704
"0916931857",D177096116
"0965172480",D161354367
"0920881661",V183095488
"0989782669",N186715088
"0936238721",R146014603
"0992575621",B214809015
"0921930652",R121463557
"0932511238",C290626195
"0936517541",O293750091
"0959885787",O102535564
"0965368678",Q295819048
"0930019216",B193620790
"0953623334",H133236036
"0911986653",C268471504
"0920554554",Z159758693
"0969427056",H166207009
"0970115909",A235161715
"0936987651",X115385779
"0993716869",V277806057
"0989353059",G289691948
"0934250509",I155485636
"0921995243",D188946618
"0924358037",C158332776
"0988401922",H220107500
"0998921562",Y131479991
"0927106045",O207984309
"0989139521",F188969239
"0915423995",O144429589
"0917373980",N116851542
"0981961278",E169296167
"0980215460",S213541607
"0958746392",P116772270
"0960963741",P125316744
"0955249681",X270449518
"0901526723",W224794486
"0981470769",U157653726
"0971206283",X109353207
"0971914321",L147134789
"0981777458",A242275993
"0928166372",Y244184172
"0966703724",S206419341
"0967249557",K112193369
"0972665424",H258984820
"0982736962",Z141445669
"0924563239",R249548313
"0946447574",C248156104
"0969865590",V132593793
"0986118455",U188744038
"0978778278",A104520620
"0984417652",S176284758
"0943699835",L206347906
"0910587319",Y131835659
"0972270146",J137374681
"0902391465",M206535952
"0936870305",Q248803814
"0936555284",I195652880
"0905236349",X169655544
"0950058459",J245735949
"0974322879",G174703117
"0951989939",C178911880
"0938372031",Z229908356
"0919331488",Z295935643
"0903434052",W276451176
"0994619124",I231038404
"0955753093",F122035272
"0974396938",S238436625
"0915868676",N136855813
"0923715351",I200733992
"0936812772",D232565045
"0949985271",C142198517
"0986745692",F258330357
"0920209148",I154383106
"0954626130",X225634129
"0956447988",Z155595332
"0970534380",Z168099652
"0926612812",A294154492
"0963876401",R281671568
"0914066611",V257208984
"0968196577",B166365288
"0902483494",A275367648
"0926866663",W151445296
"0903287069",B220198621
"0934688547",A136759557
"0901775198",Q248529528
"0916119840",K174845686
"0985619081",P127049399
"0969513292",V238687090
"0961826859",W162286552
"0934926221",P108718931
"0925445353",C257775733
"0944747332",A170517477
"0949433960",Y208418275
"0926988726",Y243911059
"0942480347",M147817837
"0962034320",Y231290385
"0921590222",Q290706840
"0938004685",R219572392
"0929866204",K216812303
"0932674293",U126140865
"0998712888",S213569981
"0960370418",H261958870
"0964715941",Q217622825
"0978880731",I295847176
"0946012330",P238298597
"0996732338",D206590161
"0902473118",Z252530386
"0992720974",D177935092
"0964085182",K199331807
"0938370482",Q230993103
"0989899865",E161499577
"0927799281",U267917079
"0985074616",C160786560
"0984113357",C161953896
"0900434169",B100741759
"0992459543",I286623284
"0908382675",A252117971
"0965136083",T171475009
"0926087540",U202618939
"0900185007",M202951585
"0924069323",J141545563
"0997546216",E263526471
"0957795215",T216884628
"0991683773",A126212421
"0924167914",F155016385
"0926324024",V209547309
"0985070827",I221101007
"0959990236",X223382211
"0923494769",O198297417
"0923686640",T134104103
"0999720194",T148183434
"0970164945",N105784049
"0971469130",E218335313
"0933585335",W143380231
"0952844156",C247816209
"0979196437",C288898378
"0922081241",W223534360
"0999720085",N178706253
"0985958205",H292033773
"0908565683",C262648529
"0921205385",K252013084
"0902648065",O273531330
"0955423885",C272205367
"0934138068",K281606904
"0951671884",X283504751
"0989933227",D221685956
"0907422037",G120514888
"0988399099",Q229992592
"0908439325",O262194081
"0966695976",G196845178
"0996768411",D108298382
"0957653925",G267730820
"0978311628",C289971714
"0920230256",D257657615
"0915632878",Q162974005
"0968777087",U172749983
"0982637591",K283635145
"0909106895",D178724619
"0996064029",T121330653
"0943762869",B267784298
"0985197949",V173663152
"0901478499",J271094759
"0992588151",Y243911059
"0905639033",E237079401
"0976053757",B226531273
"0949461860",V174416531
"0955461084",I178595340
"0980651354",R201469055
"0926058849",R161085180
"0919765073",E233182005
"0911810282",K143248540
"0989768289",Z223120867
"0952762534",Q200229725
"0921106038",F152323310
"0962024140",Z190769585
"0935404336",V114607347
"0975129315",N118582924
"0942078988",K274073913
"0913138300",Y207497469
"0965437745",B263183624
"0971569068",P154961495
"0942068843",R201864907
"0980829072",O221764210
"0945585345",A251313095
"0985967742",C143391316
"0962327804",U119212114
"0916654163",K175044852
"0967620176",I232955495
"0997043570",F162734281
"0941410249",V130513162
"0994241590",H113950955
"0953315496",L195049568
"0918688024",J158786047
"0953625842",G255339046
"0928837943",Z276281844
"0991072512",C253716210
"0942180254",H228808335
"0933571918",A113204675
"0937963200",W199524643
"0952674198",Z190769585
"0936756679",H164476631
"0919364408",E196738201
"0951155540",D279261444
"0962528282",V209138257
"0901255837",Y162641409
"0982538374",T236237670
"0950222941",O267696688
"0928373519",D207756841
"0902208895",R281376399
"0947366703",G162455553
"0979017744",X145661488
"0929496700",H144512225
"0950554134",P267493364
"0946137555",O213746815
"0937481548",V152896080
"0900710834",F234673220
"0934410929",C112290820
"0979793821",D108939904
"0969022583",A248708428
"0980550710",I155485636
"0920184421",B143049129
"0941167410",C234785722
"0929568387",R121974448
"0923662906",N290358182
"0986880219",K183743631
"0907697381",T256216417
"0959215042",L103521462
"0930393428",Z209326778
"0984205193",I217050739
"0951763954",O132216214
"0906181179",F146906241
"0922049103",B150672398
"0984399437",W151445296
"0982798033",E216357446
"0958818641",K157924259
"0971774214",U257503189
"0914497159",C252964856
"0915210316",O267696688
"0942918596",W124822376
"0962241565",F291898518
"0987019253",Q229568443
"0955521855",K199331807
"0929451839",Z167757735
"0995413591",Z184161939
"0974998410",S217316388
"0960604247",G145160279
"0960505247",F141053218
"0911540791",J212405712
"0902659294",B266127879
"0928116991",D156422376
"0901137499",J223661468
"0953810133",W191712249
"0952452588",I280738973
"0900165747",A226404083
"0954008837",C244153536
"0999934425",M169100493
"0929359700",L192572060
"0983901192",P204687722
"0905327039",J267516019
"0901900129",N190776679
"0952038830",O278086241
"0924458780",Z228348294
"0953495932",X228331312
"0965305091",J274013381
"0947472167",N164966492
"0901593954",S283654173
"0993994577",R237598401
"0948523196",Y144219605
"0938890302",X127078869
"0926315106",R215552723
"0971734913",O199796731
"0961159678",U190582557
"0966582908",S103723980
"0956893697",L176997325
"0928463168",T256216417
"0958479079",O122999822
"0942095128",A122082427
"0903031388",X209117454
"0907570493",A249796968
"0947769725",K186669187
"0913504231",U296772226
"0963292279",M262469035
"0933724668",M128764955
"0947439089",D206590161
"0933662353",N177869135
"0973885149",Z229908356
"0918183497",R299421698
"0954692722",H253867860
"0941590482",Z273746099
"0943979485",O293750091
"0948475451",Q162974005
"0936253493",E290423427
"0915017703",N207826739
"0935469961",T112075443
"0996550404",L240275350
"0909123409",Z122151633
"0916188133",Y158607211
"0920785982",S178237168
"0981624991",H274838761
"0957677793",L286903720
"0959283296",Z115749623
"0911271968",U214109178
"0983945963",E250296884
"0945479761",K105894824
"0990503825",W236191815
"0906346489",U104369946
"0962792641",E117300814
"0910330364",P142893339
"0992510178",O213746815
"0915387590",T167076721
"0964457850",A228705592
"0969468267",L263506072
"0961353218",K266121786
"0971146499",V229712937
"0963309637",T229997563
"0944357232",E234421770
"0969962418",Q139605755
"0909675220",R148729858
"0916358537",Z261342714
"0945021792",B134495748
"0996259555",H113083020
"0943827256",Q144362874
"0925597616",Y162641409
"0975247439",X193643558
"0970278835",K262497485
"0990264504",I226316393
"0921608280",X192521811
"0989550701",Z128799379
"0973577682",A263080136
"0919678704",Z259137687
"0996980850",V197758381
"0904854147",Y121523544
"0994657914",I140272207
"0954752710",V198658497
"0951072825",K259129905
"0930928594",Q143319851
"0900859843",C217611803
"0926693823",I134505384
"0949622999",Z158465340
"0909319910",K181682251
"0953722727",U261532876
"0982378569",T299575406
"0977140137",S148296328
"0957569264",X159444020
"0930272676",H213415720
"0921234047",V260682814
"0929246013",G163352239
"0942855021",B115124297
"0916231535",G291713637
"0920869187",O292790699
"0924379670",E130381308
"0919152840",J140547090
"0995578774",Z245158007
"0953006469",J190484495
"0961229893",G257273130
"0908464403",N132691037
"0937095048",F268053063
"0994491467",L253184108
"0981149785",C140734882
"0960154873",S241853390
"0956697512",Y216449962
"0987950093",K105894824
"0965287191",E173469598
"0969171370",F293085733
"0925688461",A253130049
"0905960545",D228977126
"0922164875",P180253473
"0902009798",K120591637
"0992955610",K247620406
"0948048476",C181610141
"0904544990",T280336580
"0984318041",J185791901
"0996752048",K236067055
"0974845824",B207864435
"0923933254",M214356965
"0908312628",H122732965
"0965173935",X186149385
"0902749552",S114903261
"0915939131",O160883181
"0992491732",T123910686
"0978068700",F155519185
"0989695999",J137601343
"0960000753",D128759028
"0920420368",N289220186
"0926660897",C132222855
"0996690226",I272069816
"0955138153",R243230545
"0966617221",N276738437
"0982807633",O129532049
"0940394725",K153948306
"0935703814",U164694120
"0984352136",E254292917
"0938015547",R215552723
"0962976699",Y242518778
"0918581352",S169136809
"0952138295",Z206080944
"0969617078",C298464286
"0965880218",H118743227
"0987397974",K114328539
"0923334703",N249562392
"0994670033",V132593793
"0903235505",N197589638
"0952282852",A111100192
"0917722390",Y108059470
"0982183485",C167595003
"0953594602",K180572096
"0945628447",G205061897
"0940671908",C290626195
"0925527156",B292335383
"0983780887",L129586249
"0951979336",Y256109974
"0935521627",Z272913354
"0937242516",B229653883
"0910830412",G104453451
"0964093600",G101105547
"0989898032",Q202101873
"0966505041",T293492846
"0949536967",S184140514
"0925436756",D156038141
"0990869458",G214001952
"0986438726",L291383534
"0940821704",G215477307
"0900740332",B155439562
"0956270354",X109696172
"0986244367",G184028452
"0934292587",E128788397
"0934903561",V123045739
"0981075107",K228283732
"0979869900",S195377321
"0960704910",C216757060
"0956739045",Z267886135
"0904933988",A199562358
"0908473717",O295995703
"0947795748",M261791332
"0945562408",H199202827
"0941072911",Q251705667
"0981453772",B226531273
"0982617695",T172418053
"0927364919",D281793951
"0974108543",J295929740
"0912008801",J165973247
"0930642499",D222690577
"0977599229",U267384338
"0932983714",A222772400
"0998862233",M127592722
"0974180393",B229653883
"0958326798",N228459774
"0963320567",S266925726
"0940334711",E289962191
"0953647945",R167390288
"0979870450",X282159127
"0902174442",H266111500
"0990657041",O204397359
"0993827649",D120175726
"0992302157",O275025086
"0972591752",O174204429
"0932303864",E111928863
"0905434649",F216050701
"0986353570",J282125292
"0991376277",S122496024
"0943577958",D187052457
"0979861768",R188096721
"0939948154",O289954652
"0942900852",I244891951
"0999139157",F155016385
"0975824543",S246003087
"0946590397",H155852178
"0957650660",U114460969
"0938863758",J272950649
"0983863255",I143266176
"0923619766",C268471504
"0926948019",X188234396
"0904751616",S211550199
"0973854714",I141757558
"0960107264",E184150162
"0951739312",Z132254552
"0915778932",J289326715
"0929033259",C252160643
"0987182070",E218079258
"0963428146",G184028452
"0903095552",J146732388
"0930636092",E141534191
"0922999235",S130996480
"0995142730",G163352239
"0938114105",S237686201
"0916191608",K120520932
"0956052976",A100883322
"0918044842",Q183305171
"0942560390",R198033512
"0959067938",O293750091
"0963581955",O156424138
"0989849630",G262059955
"0939381909",G298372803
"0949154744",S266670986
"0929296245",G199981760
"0914512360",N261333153
"0971410745",T213770145
"0917338921",N203440868
"0968739209",Y265161704
"0901479324",N219923841
"0901430417",O108989164
"0945895108",C143767374
"0921274992",K250287559
"0935972047",L202026415
"0953945901",N261139655
"0910111988",T107673213
"0942626705",M205654798
"0940078891",O294080178
"0968504480",J226997705
"0935444953",T127162033
"0931117236",O211620532
"0957820319",G187514339
"0948763090",Z175590244
"0987505884",V293806173
"0954678281",M211325235
"0918488303",Z155595332
"0934601267",Y176702577
"0948380343",H165313991
"0964268799",G282278063
"0902307263",X145661488
"0951610077",Y177679835
"0932156864",W141761229
"0994883858",P162393787
"0976095594",F249073689
"0964823641",R243230545
"0930378146",K163083634
"0974193906",S156708417
"0923450047",M249375441
"0973453304",C161953896
"0917952829",H253641786
"0975319729",I170562438
"0985665552",G173853823
"0962227621",C264335712
"0996228926",Z212652410
"0984030055",B106693234
"0968621138",V170066919
"0933725122",G152348238
"0929452250",N143915593
"0986679975",I178595340
"0961359828",C210723015
"0958707413",O260082015
"0926996944",C238801503
"0992655765",C282168077
"0999448270",C203561649
"0925364998",R209573261
"0946268819",G292771955
"0956355186",I271149155
"0940702699",Z188597113
"0988341710",S149190423
"0941848026",O182778947
"0938826967",F278304488
"0900218884",Q114929576
"0944681027",I195638193
"0902190824",D226679065
"0966460030",P263994682
"0998530421",I110993284
"0926252171",A150073661
"0984624299",K134175392
"0904470855",C116631863
"0960620692",B124881698
"0973038848",K281349128
"0956838139",U166507380
"0914413674",V238687090
"0933020062",K121926223
"0963140998",W287610056
"0983150105",B132635708
"0905788377",N133830976
"0904958976",S187640388
"0954510118",V257559799
"0910966034",W102735856
"0979706335",I231753335
"0947450210",A180197290
"0986973642",H191443924
"0938564588",G253103539
"0921233274",W145471315
"0903810666",J241354091
"0966581323",D135099135
"0973787400",E221987410
"0930840114",K103699116
"0906241464",H299056818
"0967808717",K140007305
"0996195434",N101627418
"0967274304",M264974726
"0939108690",N151179172
"0970339048",G282278063
"0938524080",T164159367
"0956989556",Z125863514
"0987749021",E165090874
"0906702879",L112167029
"0932697862",Q243469241
"0906899041",W197460548
"0907381235",C168446330
"0999458789",V243102504
"0918403645",Y172531189
"0989192680",G250198750
"0984044383",J166732286
"0996677783",Q274217982
"0933045884",X160476181
"0976412923",Q167392987
"0969382636",C122970326
"0902517037",N271329223
"0930090855",X260723310
"0994548037",O195791347
"0939345860",C184862012
"0970584365",H283625398
"0940530385",I281095048
"0981572450",L202026415
"0965008251",D299483937
"0925016124",G113755897
"0901640326",K189478071
"0916323974",N214246492
"0957526388",X162049566
"0941649161",D288659185
"0943323179",L274310091
"0900340056",M113672244
"0924179952",H224533720
"0963132522",A122042647
"0941004147",V127117272
"0966458905",W135197562
"0986172632",W234712405
"0996322184",X107410861
"0953452056",K195628425
"0944471002",R204707132
"0919115656",R107043580
"0982635644",T293314310
"0913277749",C210699578
"0946691068",D299483937
"0971073481",P186139883
"0950158090",A177063463
"0992356138",V254747224
"0933082377",J288246718
"0984913668",C116631863
"0909036371",A242275993
"0915854306",C288198542
"0990860793",V277258962
"0990729007",W138431196
"0916621229",U163212179
"0938466071",N168650084
"0904176918",B265187022
"0940508797",H130309498
"0970120345",T237290395
"0916135316",O253643928
"0929812539",U229360870
"0997052323",J122678654
"0947200298",F285827414
"0945298597",I158444262
"0903232518",M229905078
"0940001231",N150800454
"0943944495",P132567046
"0927417869",F203897192
"0901467293",W130504825
"0985344427",C171464806
"0996143933",B217498167
"0928718634",G258455145
"0921456928",D123003736
"0982708257",Z175590244
"0979824783",A193880133
"0997555544",H268090497
"0916178947",V210748607
"0929383131",E204621075
"0972374801",B160686859
"0998547185",X238218933
"0924257897",K210848998
"0965386999",N240232526
"0912421434",Z146622844
"0987047536",G251285805
"0935106908",Q286335440
"0931006917",P205683415
"0923214636",N207940252
"0990087735",L288686482
"0901290131",O179447255
"0926211729",C246673559
"0987275550",N179061413
"0948404692",L261356225
"0972153441",P254784678
"0974375418",V257198698
"0945313617",A274184289
"0953423521",K118921358
"0963422346",T206807842
"0923684106",K197155210
"0997543462",M106999767
"0930878644",I229378751
"0977562300",M110809445
"0950724134",C149726984
"0918877576",Q212668250
"0974847920",T189293682
"0977016018",S239600709
"0934549883",Z192484594
"0980981265",V137976283
"0907207527",J213439329
"0937116625",I205017439
"0962118465",L188122383
"0968903704",B230460812
"0906949651",C266411304
"0998984151",A147682245
"0950633898",L286903720
"0943083604",C132222855
"0940317654",A290963655
"0929361702",J231236808
"0917415334",G106804652
"0999524897",D183901691
"0935613814",E143774291
"0937975254",R176658168
"0985564190",E210855578
"0914509972",S215581010
"0995230240",I260270907
"0925145072",N138197592
"0912862708",W151445296
"0990004957",E194380547
"0946720680",I185805557
"0943653139",F279425851
"0970959953",Z225916227
"0974289242",P286243151
"0922495098",E248110600
"0939296210",E233182005
"0919043606",G243203353
"0999431003",Q123239423
"0910014346",J130004891
"0924953376",Y277862261
"0964056921",F171365874
"0942524425",R283917521
"0984894744",P210376669
"0944161734",W287610056
"0972913399",Q153742719
"0989777494",O244451252
"0977024303",M284107365
"0917831790",B223570787
"0915797788",A136759557
"0950463934",F157570551
"0969622494",L211881415
"0999609890",X298006799
"0996720561",H165235885
"0901030394",Z218077457
"0944924040",D123003736
"0977909944",W265772262
"0987422971",H255485259
"0928701503",F250914495
"0931679036",R207258878
"0931611388",H239653757
"0951516709",W279252219
"0919209278",O196999838
"0971571695",F105177879
"0937905804",S224964723
"0981823715",A122438689
"0953334491",T149648087
"0921286096",C184379094
"0935012475",O294080178
"0914328663",J135854051
"0994692823",B148101660
"0945857275",Q116746182
"0925253598",J157432497
"0939501059",F155519185
"0915554537",S290975454
"0933933819",C254038055
"0914828597",V198658497
"0920226272",H244336003
"0942573861",Y109662695
"0902513474",U261013125
"0930845032",S147115173
"0919124915",L269653178
"0995425135",T105175198
"0933976873",A154131922
"0969486481",F215944106
"0948780588",D199429806
"0997027359",C155204588
"0914478594",C115623036
"0963140672",O220961608
"0920513930",C268471504
"0984710635",S102691854
"0903322610",K259129905
"0945500490",X171277765
"0945010997",C264335712
"0984162820",X169184308
"0901250799",W298318885
"0968089045",S292311547
"0962754003",B126691049
"0983054259",N184981208
"0904651590",D108939904
"0954195471",R255950641
"0968921377",M114225089
"0999425411",L261098719
"0908734655",M145743558
"0970408727",H199202827
"0911990006",L106468622
"0921338120",P266432198
"0913051243",T107673213
"0954561259",A111671801
"0972306226",P180253473
"0921097735",W276451176
"0999318777",N283781939
"0914287124",W231871149
"0934570871",Y257867706
"0938085744",M139422495
"0995536178",R278300505
"0938432523",Y198971398
"0926903862",S156845586
"0977829458",X159302321
"0907445261",U112884569
"0906031639",M209431264
"0962589421",S172663824
"0911839862",V262243422
"0986378843",F118503249
"0906771964",D184880459
"0927801097",S132126299
"0933650610",R146014603
"0941118255",X102792064
"0979779372",Y111704368
"0997288129",A266780062
"0986981990",I140272207
"0948899676",D187052457
"0919459258",Y253922055
"0926405304",N136855813
"0973894624",M198253565
"0944308825",Q151626463
"0934041881",Y158690332
"0933615306",H264702941
"0916377846",K114328539
"0943418421",N186715088
"0954967049",Q183305171
"0914425880",L116919725
"0954891629",I141757558
"0998366948",X114338338
"0989107818",A167365021
"0985542112",U101256166
"0973730182",N299898678
"0966207966",B166582289
"0988678008",R100145447
"0933487974",J179389048
"0943589434",P160163718
"0963659073",X154854375
"0924722165",F200701331
"0957222855",H257973994
"0945767982",E231414755
"0940797600",P231284719
"0952098238",F263542636
"0993553581",J254913728
"0991758590",Q295992695
"0920147206",Y242720018
"0940784011",P277708630
"0990438990",B227445276
"0915526735",E206312695
"0923099948",Y267738454
"0956662713",E173469598
"0986881058",B298453193
"0912342310",V116995859
"0935082884",L187401465
"0958497306",R260758766
"0990350355",H221918338
"0949599923",H184052888
"0978304405",V273031527
"0952465895",Q170928955
"0904428112",K175271582
"0989201625",G125713318
"0980019191",M125447064
"0913651013",U261013125
"0968735224",R167985778
"0998035059",S235471284
"0947271136",O246343235
"0923320133",X190142689
"0900904112",A262188624
"0945936767",O291558188
"0942572013",L280725053
"0916047964",P111335973
"0910070463",C155905955
"0905855876",M123657419
"0993806356",E198430173
"0970124511",S139193609
"0980850348",T102299164
"0922659751",R281671568
"0920972181",O198297417
"0939563714",A106759558
"0987676615",S173879826
"0915092738",M223391865
"0989958334",K200755431
"0923091840",U120390316
"0978209078",A275225136
"0944104801",C129285704
"0921873285",W181381689
"0955396409",D276199629
"0929952827",V169754579
"0927592758",W180375329
"0903044506",L254800898
"0931678757",B198218272
"0971556431",C243702606
"0982981005",V164613724
"0981086785",R247701803
"0997718744",I240445926
"0949755060",F197168339
"0946545436",B198753794
"0924999351",J160986815
"0913599604",R291705295
"0989128506",N294453393
"0944046825",S147115173
"0972650877",G289226450
"0998470862",W265792371
"0915439403",T203946762
"0969584992",F101379144
"0966081196",I141757558
"0920668218",R219031092
"0906268332",J178653736
"0969623259",Q157299059
"0939044001",P188077822
"0902410853",H243906510
"0910277171",U120390316
"0983604133",X280313525
"0927943669",S164102563
"0902614919",X236538674
"0972296055",R265898023
"0985800163",L223032673
"0912570033",T186598706
"0943589771",A165045919
"0926870019",F123605072
"0995554600",E111585546
"0999925065",F288643643
"0900848686",N191257039
"0969543223",O242149482
"0961057453",A245438518
"0996419346",A152210797
"0924005326",R198033512
"0936337641",C212104447
"0912406402",B104599144
"0953764559",B120476771
"0902215663",W225355410
"0943835091",N231909096
"0909322335",Z263849109
"0996912488",C258956134
"0959794275",W219883912
"0918033662",J281551565
"0987631774",T228182237
"0992666683",Q195416116
"0947467785",N285609592
"0915487851",D207756841
"0982407645",P186646909
"0995439646",C296475290
"0900170744",E266783343
"0961229609",F284092622
"0959937188",I145100411
"0996707281",N191257039
"0931546654",F147437763
"0949006804",U280832284
"0920884132",D241988814
"0934313589",A235573813
"0920580401",L250715549
"0921449594",V254747224
"0938729757",R207742802
"0911599526",S139193609
"0993156635",U214109178
"0902984032",E286982628
"0912604595",Z103959057
"0929341602",Q228740450
"0992857551",A168699704
"0974365448",H234269728
"0957950996",T152327364
"0954192334",C181059684
"0988951593",H165313991
"0904839611",F247045794
"0956851887",G221285548
"0988234877",J283379856
"0956220126",U264930883
"0981525546",Q213892581
"0955663114",W120643735
"0958665641",U264930883
"0903338746",B177200912
"0924685938",M157321811
"0959266136",C246673559
"0975351882",I280565434
"0959556818",M101035624
"0975769947",D135099135
"0954881002",I125835351
"0980893740",K119139318
"0970709674",F133672852
"0942672816",K263663527
"0981809651",N263315788
"0921779003",Z122060235
"0919277932",S148296328
"0924348877",V266807262
"0955817838",Z213993769
"0943463874",M295070771
"0935494676",I235126576
"0977821184",Z262520454
"0949539440",G260091731
"0962028890",C176534483
"0925618105",F101910074
"0910195139",C181686029
"0936791015",J195052957
"0933704903",M121585349
"0989829677",N143915593
"0954594411",M222697171
"0994390442",P178728769
"0987703499",C256934845
"0933253585",C190882431
"0945252582",X225634129
"0979288854",J136516363
"0932591096",P281724035
"0908433366",J211302392
"0943152346",C187428594
"0900810625",L152322282
"0959276324",N143915593
"0944202795",A230758790
"0906496566",Z218302133
"0951704784",W249664667
"0975441525",B196454163
"0985109007",T203488050
"0924088716",K265027761
"0994454159",G159342798
"0924374471",T154821570
"0997579285",X286194962
"0923645712",W171251085
"0909495166",C244011891
"0962998242",O230985192
"0923550163",W282682169
"0998451077",J135854051
"0926290364",K119139318
"0949155165",O207984309
"0928830543",T282334477
"0966823805",E209368297
"0975930782",V152022179
"0918556244",J201062425
"0985478183",L140681892
"0990932175",T248697266
"0953276579",C120857188
"0992427457",E180381509
"0957430653",V278854379
"0916137258",C237779075
"0940848968",M171971733
"0928352808",F146826122
"0906910599",R172278468
"0909543516",V204020385
"0916254397",F251604354
"0911558465",T206807842
"0975404182",W189262056
"0921118761",A287004889
"0902688125",Z242647196
"0926353668",I185900379
"0931206773",R205600570
"0978125050",Q195520302
"0981462649",F100093234
"0952247242",L250715549
"0957244619",C110200006
"0941566217",Z278010941
"0997911821",S191785247
"0942504301",R271201170
"0991023755",T277985355
"0986545594",A205481204
"0988177181",J222701276
"0919452797",D177096116
"0963588416",G152186087
"0998880449",X170862680
"0910988849",D264317635
"0943549196",T134038300
"0972103340",M202951585
"0908884255",O209363335
"0987595437",Z155595332
"0982772728",K176243975
"0946846393",V183095488
"0923782713",O108989164
"0922041236",N145391591
"0936236598",B298507561
"0981780053",L235499759
"0987697990",Z272813804
"0953199458",G220444749
"0913632490",Q207559806
"0931716707",T277339666
"0930596497",V298478964
"0913111501",W118614144
"0918514132",F192069359
"0957060439",K156132435
"0904211288",Q236462312
"0955187570",X243164362
"0988752554",E208686465
"0931046420",Q128682684
"0979522291",X283504751
"0963799743",N199305005
"0977058458",U122109019
"0935329136",Y125725302
"0920270681",I297229256
"0901364589",X243164362
"0995859758",M249375441
"0941465333",Z137194382
"0910055607",V272598970
"0936061776",D127300370
"0988774584",P182418623
"0950995116",S205980261
"0933593507",O187582567
"0948004303",S212817102
"0962832637",K143057683
"0979018795",K112504193
"0923549423",P100454207
"0921758026",E164874536
"0927454455",O257722297
"0929008428",A122818187
"0991093614",W220139167
"0902587443",C152951562
"0984238242",X122170279
"0935742308",B292810818
"0925168208",H133236036
"0913136208",P239616722
"0990369446",C169891624
"0915691673",W297504976
"0959251961",J233770385
"0979661441",U127513773
"0970392895",T121330653
"0913477930",U261013125
"0984909785",Z245040108
"0978061909",J291505931
"0912175041",T281939156
"0942165880",Z254919312
"0921732097",M169975490
"0975771470",Z261342714
"0918113240",W261312153
"0961205099",J166271420
"0940197312",V257198698
"0997154382",X269766393
"0941132798",J212330756
"0940155909",W296025976
"0906221488",Q138220721
"0902045103",C189886432
"0970631761",B233662836
"0985348657",G171751451
"0969589025",T191192752
"0940738911",K124021896
"0934989377",X170862680
"0990566259",Z148537946
"0958807711",S243406282
"0942284834",Q199884441
"0957770451",S241140307
"0960327633",G152945264
"0995731016",D272932137
"0951608026",X188234396
"0925827170",H165411161
"0957927360",H130765389
"0926660887",N203440868
"0965568906",J139906672
"0932139662",M112055212
"0991133566",R237781522
"0952447485",L235323045
"0930160983",H165411161
"0929630377",M284107365
"0990280967",O263988710
"0949687243",F111971543
"0971630114",C292210373
"0966082946",Z125343937
"0959329216",X143974222
"0901868928",S122608462
"0912582399",D181728201
"0913723370",Q209519195
"0978043214",N205096724
"0904039905",A206376364
"0973101184",L169349097
"0942457490",C264660587
"0958531195",K266835632
"0993106822",C149726984
"0986366605",D281793951
"0960702246",E259919646
"0982600295",H253891080
"0943353602",L135541167
"0902936150",J211302392
"0980580186",K140007305
"0906175694",J213499709
"0901640996",V101140155
"0901313397",Z125155295
"0924779727",E198038679
"0911087694",M125828729
"0955603607",K167863165
"0964989892",V157824762
"0969379079",A146716902
"0932099526",Y146231421
"0909252930",T160332164
"0936021455",P159866084
"0995472233",H111568235
"0956355340",Z122060235
"0985874845",H138184135
"0958467378",E239462351
"0939433725",X152599399
"0923615167",Z115749623
"0923476949",U273322479
"0933200782",L129147993
"0952582008",E171614086
"0926454525",N241900603
"0906418284",G121807588
"0957169704",G197885005
"0904340589",T288718191
"0954245471",P108935290
"0993519604",J241672496
"0958277589",J185791901
"0993251578",M270563382
"0975933541",T247588286
"0932690254",M121248654
"0966389580",C116631863
"0927352412",E234745015
"0973631875",K275177036
"0967730753",D166263781
"0974938858",D138280352
"0962831187",Y280601736
"0971097386",C261436589
"0999445702",E180381509
"0971279138",G137723002
"0915692396",C120857188
"0901565761",E201422230
"0939722757",B104475578
"0913171525",K196769443
"0982988551",T167407879
"0989892954",Y144219605
"0921293645",H204816595
"0977609142",V159970463
"0955988667",A199562358
"0933956701",P248815617
"0927110537",W154010339
"0923708930",Y281089163
"0978742791",N135210034
"0999994435",Q248529528
"0904465831",E205275068
"0991040245",X215499529
"0903445944",X188234396
"0975852873",Z257332308
"0944397657",J174103664
"0923483781",K231906075
"0986437384",C241882601
"0910168522",R144364691
"0909088349",Q271889431
"0964882533",Q106906318
"0908665613",V221975781
"0902309327",W286416456
"0964033996",J270268077
"0927517212",L175854689
"0933294311",Y125725302
"0997780839",B231549894
"0911589530",A173833012
"0928599811",O227036028
"0903972618",Q229568443
"0998755732",D297305789
"0992902389",K208541742
"0961332122",C220067211
"0931705002",F193388077
"0963738809",V272598970
"0952855793",W143380231
"0900186415",B271954799
"0940388624",R263168693
"0991719908",T236237670
"0902391235",J183791323
"0936024606",R198486200
"0925421215",K109096360
"0992144317",I113100432
"0903109133",R166714088
"0930647152",X154854375
"0939427856",H127873194
"0986759812",M135603609
